Country,Code,Year,Yield_Hectogram_Per_Hectare
Slovenia,SVN,2011,51770
Slovenia,SVN,2012,54376
Slovenia,SVN,2013,43528
Slovenia,SVN,2014,52302
Slovenia,SVN,2015,51102
Slovenia,SVN,2016,51863
Slovenia,SVN,2017,50314
Slovenia,SVN,2018,43815
Small island developing States,,1961,25000
Small island developing States,,1962,25000
Small island developing States,,1963,25000
Small island developing States,,1964,25000
Small island developing States,,1965,25000
Small island developing States,,1966,25000
Small island developing States,,1967,30000
Small island developing States,,1968,26875
Small island developing States,,1969,29000
Small island developing States,,1970,28571
Small island developing States,,1971,13333
Small island developing States,,1972,25000
Small island developing States,,1973,33500
Small island developing States,,1974,32500
Small island developing States,,1975,30000
Small island developing States,,1976,20000
Small island developing States,,1977,20000
Small island developing States,,1978,22222
Small island developing States,,1979,12069
Small island developing States,,1980,10638
Small island developing States,,1981,13978
Small island developing States,,1982,16246
Small island developing States,,1983,8247
Small island developing States,,1984,7327
Small island developing States,,1985,18350
Small island developing States,,1986,18392
Small island developing States,,1987,15000
Small island developing States,,1988,13200
Small island developing States,,1989,11300
Small island developing States,,1990,7317
Small island developing States,,1991,13812
Small island developing States,,1992,20273
Small island developing States,,1993,5333
Small island developing States,,1994,19571
Small island developing States,,1995,19400
Small island developing States,,1996,15369
Small island developing States,,1997,18889
Small island developing States,,1998,19750
Small island developing States,,1999,17500
Small island developing States,,2000,0
Small island developing States,,2001,18500
Small island developing States,,2002,0
Small island developing States,,2003,19000
Small island developing States,,2004,17686
Small island developing States,,2005,40000
Small island developing States,,2006,0
Small island developing States,,2007,0
Small island developing States,,2011,0
Small island developing States,,2012,20000
Small island developing States,,2013,41000
Small island developing States,,2015,12370
Small island developing States,,2016,13897
Small island developing States,,2017,13881
Small island developing States,,2018,13864
Somalia,SOM,1985,3611
Somalia,SOM,1986,3611
Somalia,SOM,1987,3703
Somalia,SOM,1988,3703
Somalia,SOM,1989,3684
Somalia,SOM,1990,3700
Somalia,SOM,1991,3667
Somalia,SOM,1992,3684
Somalia,SOM,1993,3700
Somalia,SOM,1994,3701
Somalia,SOM,1995,3708
Somalia,SOM,1996,3714
Somalia,SOM,1997,3724
Somalia,SOM,1998,3750
Somalia,SOM,1999,3722
Somalia,SOM,2000,3692
Somalia,SOM,2001,3654
Somalia,SOM,2002,3736
Somalia,SOM,2003,3763
Somalia,SOM,2004,3786
Somalia,SOM,2005,3871
Somalia,SOM,2006,3692
Somalia,SOM,2007,3785
Somalia,SOM,2008,3806
Somalia,SOM,2009,3834
Somalia,SOM,2010,3868
Somalia,SOM,2011,3901
Somalia,SOM,2012,4000
Somalia,SOM,2013,4000
Somalia,SOM,2014,3949
Somalia,SOM,2015,3954
Somalia,SOM,2016,3971
Somalia,SOM,2017,3982
Somalia,SOM,2018,3994
South Africa,ZAF,1961,6190
South Africa,ZAF,1962,5127
South Africa,ZAF,1963,5793
South Africa,ZAF,1964,8036
South Africa,ZAF,1965,4824
South Africa,ZAF,1966,4832
South Africa,ZAF,1967,8297
South Africa,ZAF,1968,7467
South Africa,ZAF,1969,7114
South Africa,ZAF,1970,7233
South Africa,ZAF,1971,8308
South Africa,ZAF,1972,8656
South Africa,ZAF,1973,9240
South Africa,ZAF,1974,8558
South Africa,ZAF,1975,9744
South Africa,ZAF,1976,11475
South Africa,ZAF,1977,10279
South Africa,ZAF,1978,8929
South Africa,ZAF,1979,10967
South Africa,ZAF,1980,9047
South Africa,ZAF,1981,13002
South Africa,ZAF,1982,12141
South Africa,ZAF,1983,9808
South Africa,ZAF,1984,12080
South Africa,ZAF,1985,8538
South Africa,ZAF,1986,11989
South Africa,ZAF,1987,18033
South Africa,ZAF,1988,18019
South Africa,ZAF,1989,10906
South Africa,ZAF,1990,10934
South Africa,ZAF,1991,14916
South Africa,ZAF,1992,17653
South Africa,ZAF,1993,18454
South Africa,ZAF,1994,17561
South Africa,ZAF,1995,14507
South Africa,ZAF,1996,20961
South Africa,ZAF,1997,17575
South Africa,ZAF,1998,25295
South Africa,ZAF,1999,24137
South Africa,ZAF,2000,25997
South Africa,ZAF,2001,25708
South Africa,ZAF,2002,25906
South Africa,ZAF,2003,20680
South Africa,ZAF,2004,20325
South Africa,ZAF,2005,23665
South Africa,ZAF,2006,27516
South Africa,ZAF,2007,30142
South Africa,ZAF,2008,28476
South Africa,ZAF,2009,30475
South Africa,ZAF,2010,25623
South Africa,ZAF,2011,33157
South Africa,ZAF,2012,37476
South Africa,ZAF,2013,36993
South Africa,ZAF,2014,36721
South Africa,ZAF,2015,29866
South Africa,ZAF,2016,37571
South Africa,ZAF,2017,31225
South Africa,ZAF,2018,37111
South America,,1961,11358
South America,,1962,13453
South America,,1963,13791
South America,,1964,16361
South America,,1965,12446
South America,,1966,11883
South America,,1967,12138
South America,,1968,10250
South America,,1969,12722
South America,,1970,12495
South America,,1971,11827
South America,,1972,12397
South America,,1973,14337
South America,,1974,13210
South America,,1975,12526
South America,,1976,13883
South America,,1977,10958
South America,,1978,14263
South America,,1979,13074
South America,,1980,13153
South America,,1981,13395
South America,,1982,16414
South America,,1983,16796
South America,,1984,19917
South America,,1985,16290
South America,,1986,16793
South America,,1987,18843
South America,,1988,18298
South America,,1989,18813
South America,,1990,17172
South America,,1991,18289
South America,,1992,20109
South America,,1993,21290
South America,,1994,19912
South America,,1995,20980
South America,,1996,19775
South America,,1997,21702
South America,,1998,24233
South America,,1999,22068
South America,,2000,23550
South America,,2001,23897
South America,,2002,21141
South America,,2003,22033
South America,,2004,24519
South America,,2005,25011
South America,,2006,23383
South America,,2007,25380
South America,,2008,27258
South America,,2009,21020
South America,,2010,28288
South America,,2011,31833
South America,,2012,29477
South America,,2013,26962
South America,,2014,24887
South America,,2015,26232
South America,,2016,29847
South America,,2017,30026
South America,,2018,29839
South Eastern Asia,,1961,3078
South Eastern Asia,,1962,4124
South Eastern Asia,,1963,5582
South Eastern Asia,,1964,6762
South Eastern Asia,,1965,6445
South Eastern Asia,,1966,6344
South Eastern Asia,,1967,4979
South Eastern Asia,,1968,5763
South Eastern Asia,,1969,4684
South Eastern Asia,,1970,5550
South Eastern Asia,,1971,6243
South Eastern Asia,,1972,5499
South Eastern Asia,,1973,5479
South Eastern Asia,,1974,4555
South Eastern Asia,,1975,7452
South Eastern Asia,,1976,6526
South Eastern Asia,,1977,8783
South Eastern Asia,,1978,10256
South Eastern Asia,,1979,5037
South Eastern Asia,,1980,11064
South Eastern Asia,,1981,11100
South Eastern Asia,,1982,13341
South Eastern Asia,,1983,12630
South Eastern Asia,,1984,15942
South Eastern Asia,,1985,17431
South Eastern Asia,,1986,17121
South Eastern Asia,,1987,17286
South Eastern Asia,,1988,13060
South Eastern Asia,,1989,10723
South Eastern Asia,,1990,9524
South Eastern Asia,,1991,9551
South Eastern Asia,,1992,9371
South Eastern Asia,,1993,9301
South Eastern Asia,,1994,8198
South Eastern Asia,,1995,8407
South Eastern Asia,,1996,9427
South Eastern Asia,,1997,10286
South Eastern Asia,,1998,9559
South Eastern Asia,,1999,10915
South Eastern Asia,,2000,11430
South Eastern Asia,,2001,11841
South Eastern Asia,,2002,12602
South Eastern Asia,,2003,12802
South Eastern Asia,,2004,13864
South Eastern Asia,,2005,13867
South Eastern Asia,,2006,15162
South Eastern Asia,,2007,15695
South Eastern Asia,,2008,17005
South Eastern Asia,,2009,17192
South Eastern Asia,,2010,17708
South Eastern Asia,,2011,17670
South Eastern Asia,,2012,17735
South Eastern Asia,,2013,18013
South Eastern Asia,,2014,18378
South Eastern Asia,,2015,18504
South Eastern Asia,,2016,11843
South Eastern Asia,,2017,18676
South Eastern Asia,,2018,18009
South Korea,KOR,1961,22657
South Korea,KOR,1962,20093
South Korea,KOR,1963,16559
South Korea,KOR,1964,21219
South Korea,KOR,1965,19800
South Korea,KOR,1966,20585
South Korea,KOR,1967,20548
South Korea,KOR,1968,21900
South Korea,KOR,1969,23900
South Korea,KOR,1970,22600
South Korea,KOR,1971,22674
South Korea,KOR,1972,23750
South Korea,KOR,1973,23080
South Korea,KOR,1974,20341
South Korea,KOR,1975,22176
South Korea,KOR,1976,22227
South Korea,KOR,1977,16844
South Korea,KOR,1978,20891
South Korea,KOR,1979,32070
South Korea,KOR,1980,32997
South Korea,KOR,1981,29011
South Korea,KOR,1982,33482
South Korea,KOR,1983,42213
South Korea,KOR,1984,26887
South Korea,KOR,1985,34257
South Korea,KOR,1986,29379
South Korea,KOR,1987,30235
South Korea,KOR,1988,32842
South Korea,KOR,1989,30797
South Korea,KOR,1990,30238
South Korea,KOR,1991,30955
South Korea,KOR,1992,33659
South Korea,KOR,1993,27112
South Korea,KOR,1994,37045
South Korea,KOR,1995,44386
South Korea,KOR,1996,39193
South Korea,KOR,1997,40441
South Korea,KOR,1998,34847
South Korea,KOR,1999,36699
South Korea,KOR,2000,25452
South Korea,KOR,2001,31049
South Korea,KOR,2002,32268
South Korea,KOR,2003,30512
South Korea,KOR,2004,33289
South Korea,KOR,2005,32058
South Korea,KOR,2006,33429
South Korea,KOR,2007,38128
South Korea,KOR,2008,40639
South Korea,KOR,2009,37067
South Korea,KOR,2010,31173
South Korea,KOR,2011,33484
South Korea,KOR,2012,39098
South Korea,KOR,2013,25852
South Korea,KOR,2014,32603
South Korea,KOR,2015,26234
South Korea,KOR,2016,37074
South Korea,KOR,2017,40316
South Korea,KOR,2018,36558
Southern Africa,,1961,6305
Southern Africa,,1962,5264
Southern Africa,,1963,5888
Southern Africa,,1964,8024
Southern Africa,,1965,4943
Southern Africa,,1966,5034
Southern Africa,,1967,8222
Southern Africa,,1968,7425
Southern Africa,,1969,7077
Southern Africa,,1970,7207
Southern Africa,,1971,8215
Southern Africa,,1972,8343
Southern Africa,,1973,9089
Southern Africa,,1974,8522
Southern Africa,,1975,9705
Southern Africa,,1976,11382
Southern Africa,,1977,10386
Southern Africa,,1978,9040
Southern Africa,,1979,10949
Southern Africa,,1980,9073
Southern Africa,,1981,12966
Southern Africa,,1982,12083
Southern Africa,,1983,9752
Southern Africa,,1984,12003
Southern Africa,,1985,8497
Southern Africa,,1986,11953
Southern Africa,,1987,17871
Southern Africa,,1988,17860
Southern Africa,,1989,10836
Southern Africa,,1990,10893
Southern Africa,,1991,14643
Southern Africa,,1992,17517
Southern Africa,,1993,18371
Southern Africa,,1994,17247
Southern Africa,,1995,14439
Southern Africa,,1996,20867
Southern Africa,,1997,17581
Southern Africa,,1998,25050
Southern Africa,,1999,23676
Southern Africa,,2000,25528
Southern Africa,,2001,25609
Southern Africa,,2002,25265
Southern Africa,,2003,20066
Southern Africa,,2004,19960
Southern Africa,,2005,23344
Southern Africa,,2006,26884
Southern Africa,,2007,29845
Southern Africa,,2008,28046
Southern Africa,,2009,29704
Southern Africa,,2010,25492
Southern Africa,,2011,32524
Southern Africa,,2012,36905
Southern Africa,,2013,36580
Southern Africa,,2014,36021
Southern Africa,,2015,29595
Southern Africa,,2016,37113
Southern Africa,,2017,31014
Southern Africa,,2018,36681
Southern Asia,,1961,8542
Southern Asia,,1962,8679
Southern Asia,,1963,7965
Southern Asia,,1964,7699
Southern Asia,,1965,8843
Southern Asia,,1966,8128
Southern Asia,,1967,8754
Southern Asia,,1968,10413
Southern Asia,,1969,10847
Southern Asia,,1970,11106
Southern Asia,,1971,11314
Southern Asia,,1972,12069
Southern Asia,,1973,11797
Southern Asia,,1974,11206
Southern Asia,,1975,12455
Southern Asia,,1976,13404
Southern Asia,,1977,13180
Southern Asia,,1978,13646
Southern Asia,,1979,14695
Southern Asia,,1980,13818
Southern Asia,,1981,14923
Southern Asia,,1982,15427
Southern Asia,,1983,16368
Southern Asia,,1984,16432
Southern Asia,,1985,16685
Southern Asia,,1986,18320
Southern Asia,,1987,16863
Southern Asia,,1988,17563
Southern Asia,,1989,19132
Southern Asia,,1990,18708
Southern Asia,,1991,19938
Southern Asia,,1992,20980
Southern Asia,,1993,20532
Southern Asia,,1994,20837
Southern Asia,,1995,22514
Southern Asia,,1996,21728
Southern Asia,,1997,23125
Southern Asia,,1998,22872
Southern Asia,,1999,23455
Southern Asia,,2000,24684
Southern Asia,,2001,24048
Southern Asia,,2002,24886
Southern Asia,,2003,24163
Southern Asia,,2004,24938
Southern Asia,,2005,24572
Southern Asia,,2006,24398
Southern Asia,,2007,25699
Southern Asia,,2008,24755
Southern Asia,,2009,26334
Southern Asia,,2010,25853
Southern Asia,,2011,26587
Southern Asia,,2012,27742
Southern Asia,,2013,27910
Southern Asia,,2014,28438
Southern Asia,,2015,26376
Southern Asia,,2016,28566
Southern Asia,,2017,29497
Southern Asia,,2018,30549
Southern Europe,,1961,13956
Southern Europe,,1962,15634
Southern Europe,,1963,15135
Southern Europe,,1964,14887
Southern Europe,,1965,16985
Southern Europe,,1966,17693
Southern Europe,,1967,19153
Southern Europe,,1968,18051
Southern Europe,,1969,18240
Southern Europe,,1970,17695
Southern Europe,,1971,21628
Southern Europe,,1972,19641
Southern Europe,,1973,20296
Southern Europe,,1974,22829
Southern Europe,,1975,22645
Southern Europe,,1976,23796
Southern Europe,,1977,21586
Southern Europe,,1978,24020
Southern Europe,,1979,23026
Southern Europe,,1980,26329
Southern Europe,,1981,22803
Southern Europe,,1982,24679
Southern Europe,,1983,23734
Southern Europe,,1984,29912
Southern Europe,,1985,27563
Southern Europe,,1986,27104
Southern Europe,,1987,29175
Southern Europe,,1988,30000
Southern Europe,,1989,27447
Southern Europe,,1990,28731
Southern Europe,,1991,32332
Southern Europe,,1992,27510
Southern Europe,,1993,29657
Southern Europe,,1994,29593
Southern Europe,,1995,26010
Southern Europe,,1996,29548
Southern Europe,,1997,26833
Southern Europe,,1998,31818
Southern Europe,,1999,26761
Southern Europe,,2000,30604
Southern Europe,,2001,26742
Southern Europe,,2002,29367
Southern Europe,,2003,26177
Southern Europe,,2004,34159
Southern Europe,,2005,27377
Southern Europe,,2006,31991
Southern Europe,,2007,33178
Southern Europe,,2008,35768
Southern Europe,,2009,32196
Southern Europe,,2010,32829
Southern Europe,,2011,35996
Southern Europe,,2012,32744
Southern Europe,,2013,37121
Southern Europe,,2014,33950
Southern Europe,,2015,34736
Southern Europe,,2016,38962
Southern Europe,,2017,32278
Southern Europe,,2018,38702
Spain,ESP,1961,8837
Spain,ESP,1962,11307
Spain,ESP,1963,11456
Spain,ESP,1964,9609
Spain,ESP,1965,11077
Spain,ESP,1966,11646
Spain,ESP,1967,13263
Spain,ESP,1968,13401
Spain,ESP,1969,12271
Spain,ESP,1970,10813
Spain,ESP,1971,14908
Spain,ESP,1972,12718
Spain,ESP,1973,12584
Spain,ESP,1974,14330
Spain,ESP,1975,16169
Spain,ESP,1976,16003
Spain,ESP,1977,14969
Spain,ESP,1978,17464
Spain,ESP,1979,16003
Spain,ESP,1980,22379
Spain,ESP,1981,12934
Spain,ESP,1982,16568
Spain,ESP,1983,16392
Spain,ESP,1984,26249
Spain,ESP,1985,26079
Spain,ESP,1986,20776
Spain,ESP,1987,26074
Spain,ESP,1988,27852
Spain,ESP,1989,23597
Spain,ESP,1990,23789
Spain,ESP,1991,24592
Spain,ESP,1992,19426
Spain,ESP,1993,24492
Spain,ESP,1994,21843
Spain,ESP,1995,14761
Spain,ESP,1996,30016
Spain,ESP,1997,22498
Spain,ESP,1998,28424
Spain,ESP,1999,20987
Spain,ESP,2000,30997
Spain,ESP,2001,23003
Spain,ESP,2002,28347
Spain,ESP,2003,29236
Spain,ESP,2004,32628
Spain,ESP,2005,17707
Spain,ESP,2006,28755
Spain,ESP,2007,35692
Spain,ESP,2008,32483
Spain,ESP,2009,27103
Spain,ESP,2010,30498
Spain,ESP,2011,34475
Spain,ESP,2012,23718
Spain,ESP,2013,36447
Spain,ESP,2014,29806
Spain,ESP,2015,29236
Spain,ESP,2016,34886
Spain,ESP,2017,23263
Spain,ESP,2018,38717
Sudan,SDN,2012,17297
Sudan,SDN,2013,19534
Sudan,SDN,2014,21219
Sudan,SDN,2015,34393
Sudan,SDN,2016,23810
Sudan,SDN,2017,26307
Sudan,SDN,2018,26327
Sudan (former),,1961,16098
Sudan (former),,1962,16588
Sudan (former),,1963,13635
Sudan (former),,1964,15758
Sudan (former),,1965,9833
Sudan (former),,1966,12033
Sudan (former),,1967,10825
Sudan (former),,1968,9793
Sudan (former),,1969,11173
Sudan (former),,1970,9458
Sudan (former),,1971,13426
Sudan (former),,1972,10249
Sudan (former),,1973,14601
Sudan (former),,1974,13352
Sudan (former),,1975,10835
Sudan (former),,1976,9021
Sudan (former),,1977,10868
Sudan (former),,1978,12610
Sudan (former),,1979,6843
Sudan (former),,1980,12112
Sudan (former),,1981,11875
Sudan (former),,1982,10275
Sudan (former),,1983,18621
Sudan (former),,1984,11156
Sudan (former),,1985,16356
Sudan (former),,1986,13161
Sudan (former),,1987,13253
Sudan (former),,1988,12562
Sudan (former),,1989,14970
Sudan (former),,1990,15857
Sudan (former),,1991,14819
Sudan (former),,1992,22111
Sudan (former),,1993,13790
Sudan (former),,1994,13287
Sudan (former),,1995,16113
Sudan (former),,1996,17698
Sudan (former),,1997,19497
Sudan (former),,1998,22941
Sudan (former),,1999,12113
Sudan (former),,2000,23266
Sudan (former),,2001,25225
Sudan (former),,2002,21385
Sudan (former),,2003,19645
Sudan (former),,2004,24167
Sudan (former),,2005,24615
Sudan (former),,2006,38320
Sudan (former),,2007,28258
Sudan (former),,2008,19458
Sudan (former),,2009,16042
Sudan (former),,2010,17935
Sudan (former),,2011,15982
Swaziland,SWZ,1970,27895
Swaziland,SWZ,1971,45345
Swaziland,SWZ,1972,30833
Swaziland,SWZ,1973,29384
Swaziland,SWZ,1974,29378
Swaziland,SWZ,1975,14684
Swaziland,SWZ,1976,20421
Swaziland,SWZ,1977,32500
Swaziland,SWZ,1978,32500
Swaziland,SWZ,1979,32500
Swaziland,SWZ,1980,32500
Swaziland,SWZ,1981,32500
Swaziland,SWZ,1982,32500
Swaziland,SWZ,1983,32500
Swaziland,SWZ,1984,32500
Swaziland,SWZ,1985,32500
Swaziland,SWZ,1986,32500
Swaziland,SWZ,1987,32500
Swaziland,SWZ,1988,32500
Swaziland,SWZ,1989,32500
Swaziland,SWZ,1990,39641
Swaziland,SWZ,1991,20000
Swaziland,SWZ,1992,16781
Swaziland,SWZ,1993,16051
Swaziland,SWZ,1994,14286
Swaziland,SWZ,1995,15000
Swaziland,SWZ,1996,15000
Swaziland,SWZ,1997,15603
Swaziland,SWZ,1998,15909
Swaziland,SWZ,1999,15000
Swaziland,SWZ,2000,15000
Swaziland,SWZ,2001,15413
Swaziland,SWZ,2002,15392
Swaziland,SWZ,2003,15428
Swaziland,SWZ,2004,15438
Swaziland,SWZ,2005,15451
Swaziland,SWZ,2006,15520
Swaziland,SWZ,2007,14773
Swaziland,SWZ,2008,15660
Swaziland,SWZ,2009,15000
Swaziland,SWZ,2010,15000
Swaziland,SWZ,2011,16847
Swaziland,SWZ,2012,20000
Swaziland,SWZ,2013,20000
Swaziland,SWZ,2014,18353
Swaziland,SWZ,2015,17709
Swaziland,SWZ,2016,17916
Swaziland,SWZ,2017,18017
Swaziland,SWZ,2018,18146
Sweden,SWE,1961,32627
Sweden,SWE,1962,30609
Sweden,SWE,1963,30169
Sweden,SWE,1964,41053
Sweden,SWE,1965,37500
Sweden,SWE,1966,30372
Sweden,SWE,1967,44457
Sweden,SWE,1968,43271
Sweden,SWE,1969,34542
Sweden,SWE,1970,36341
Sweden,SWE,1971,40534
Sweden,SWE,1972,42162
Sweden,SWE,1973,45176
Sweden,SWE,1974,53041
Sweden,SWE,1975,48313
Sweden,SWE,1976,44668
Sweden,SWE,1977,40702
Sweden,SWE,1978,44891
Sweden,SWE,1979,41256
Sweden,SWE,1980,41455
Sweden,SWE,1981,47707
Sweden,SWE,1982,52611
Sweden,SWE,1983,51286
Sweden,SWE,1984,56337
Sweden,SWE,1985,48303
Sweden,SWE,1986,55661
Sweden,SWE,1987,47913
Sweden,SWE,1988,51762
Sweden,SWE,1989,61940
Sweden,SWE,1990,64494
Sweden,SWE,1991,58591
Sweden,SWE,1992,53249
Sweden,SWE,1993,58993
Sweden,SWE,1994,53403
Sweden,SWE,1995,59441
Sweden,SWE,1996,60597
Sweden,SWE,1997,59742
Sweden,SWE,1998,56494
Sweden,SWE,1999,60236
Sweden,SWE,2000,59066
Sweden,SWE,2001,59412
Sweden,SWE,2002,61487
Sweden,SWE,2003,54849
Sweden,SWE,2004,59798
Sweden,SWE,2005,63334
Sweden,SWE,2006,54627
Sweden,SWE,2007,62571
Sweden,SWE,2008,61087
Sweden,SWE,2009,60776
Sweden,SWE,2010,53966
Sweden,SWE,2011,53786
Sweden,SWE,2012,62379
Sweden,SWE,2013,57792
Sweden,SWE,2014,68060
Sweden,SWE,2015,72132
Sweden,SWE,2016,63204
Sweden,SWE,2017,69891
Sweden,SWE,2018,43498
Switzerland,CHE,1961,27134
Switzerland,CHE,1962,38648
Switzerland,CHE,1963,28725
Switzerland,CHE,1964,36435
Switzerland,CHE,1965,32267
Switzerland,CHE,1966,32281
Switzerland,CHE,1967,40257
Switzerland,CHE,1968,38521
Switzerland,CHE,1969,35260
Switzerland,CHE,1970,35664
Switzerland,CHE,1971,39819
Switzerland,CHE,1972,42021
Switzerland,CHE,1973,37852
Switzerland,CHE,1974,46371
Switzerland,CHE,1975,39593
Switzerland,CHE,1976,43917
Switzerland,CHE,1977,36212
Switzerland,CHE,1978,45892
Switzerland,CHE,1979,49140
Switzerland,CHE,1980,43628
Switzerland,CHE,1981,47030
Switzerland,CHE,1982,49157
Switzerland,CHE,1983,48924
Switzerland,CHE,1984,62623
Switzerland,CHE,1985,56688
Switzerland,CHE,1986,50980
Switzerland,CHE,1987,48457
Switzerland,CHE,1988,60181
Switzerland,CHE,1989,65735
Switzerland,CHE,1990,56376
Switzerland,CHE,1991,59471
Switzerland,CHE,1992,55114
Switzerland,CHE,1993,59382
Switzerland,CHE,1994,54925
Switzerland,CHE,1995,59798
Switzerland,CHE,1996,66149
Switzerland,CHE,1997,59787
Switzerland,CHE,1998,61811
Switzerland,CHE,1999,52609
Switzerland,CHE,2000,59477
Switzerland,CHE,2001,55116
Switzerland,CHE,2002,56340
Switzerland,CHE,2003,50550
Switzerland,CHE,2004,61177
Switzerland,CHE,2005,57316
Switzerland,CHE,2006,58130
Switzerland,CHE,2007,59803
Switzerland,CHE,2008,60014
Switzerland,CHE,2009,60214
Switzerland,CHE,2010,57490
Switzerland,CHE,2011,62952
Switzerland,CHE,2012,57763
Switzerland,CHE,2013,53834
Switzerland,CHE,2014,63489
Switzerland,CHE,2015,59882
Switzerland,CHE,2016,43705
Switzerland,CHE,2017,60940
Switzerland,CHE,2018,56419
Syria,SYR,1961,5754
Syria,SYR,1962,9696
Syria,SYR,1963,7632
Syria,SYR,1964,7454
Syria,SYR,1965,8600
Syria,SYR,1966,6553
Syria,SYR,1967,8734
Syria,SYR,1968,6734
Syria,SYR,1969,8218
Syria,SYR,1970,4659
Syria,SYR,1971,6759
Syria,SYR,1972,13353
Syria,SYR,1973,4021
Syria,SYR,1974,10603
Syria,SYR,1975,9160
Syria,SYR,1976,11257
Syria,SYR,1977,7968
Syria,SYR,1978,10613
Syria,SYR,1979,9134
Syria,SYR,1980,15360
Syria,SYR,1981,16629
Syria,SYR,1982,12734
Syria,SYR,1983,12493
Syria,SYR,1984,9643
Syria,SYR,1985,13548
Syria,SYR,1986,17933
Syria,SYR,1987,14001
Syria,SYR,1988,18778
Syria,SYR,1989,8232
Syria,SYR,1990,15436
Syria,SYR,1991,16864
Syria,SYR,1992,22056
Syria,SYR,1993,26182
Syria,SYR,1994,23838
Syria,SYR,1995,25457
Syria,SYR,1996,25200
Syria,SYR,1997,17214
Syria,SYR,1998,23885
Syria,SYR,1999,16790
Syria,SYR,2000,18498
Syria,SYR,2001,28178
Syria,SYR,2002,28436
Syria,SYR,2003,27355
Syria,SYR,2004,24778
Syria,SYR,2005,24523
Syria,SYR,2006,27599
Syria,SYR,2007,24231
Syria,SYR,2008,14397
Syria,SYR,2009,25754
Syria,SYR,2010,19280
Syria,SYR,2011,25366
Syria,SYR,2012,22517
Syria,SYR,2013,23158
Syria,SYR,2014,15718
Syria,SYR,2015,21053
Syria,SYR,2016,20000
Syria,SYR,2017,20000
Syria,SYR,2018,21232
Taiwan,TWN,1961,20335
Taiwan,TWN,1962,20675
Taiwan,TWN,1963,11349
Taiwan,TWN,1964,20722
Taiwan,TWN,1965,21128
Taiwan,TWN,1966,19651
Taiwan,TWN,1967,20069
Taiwan,TWN,1968,22185
Taiwan,TWN,1969,21352
Taiwan,TWN,1970,18293
Taiwan,TWN,1971,22645
Taiwan,TWN,1972,23006
Taiwan,TWN,1973,23860
Taiwan,TWN,1974,24276
Taiwan,TWN,1975,23991
Taiwan,TWN,1976,24382
Taiwan,TWN,1977,23065
Taiwan,TWN,1978,20808
Taiwan,TWN,1979,25803
Taiwan,TWN,1980,24969
Taiwan,TWN,1981,26595
Taiwan,TWN,1982,22956
Taiwan,TWN,1983,12682
Taiwan,TWN,1984,23206
Taiwan,TWN,1985,20180
Taiwan,TWN,1986,32566
Taiwan,TWN,1987,36506
Taiwan,TWN,1988,34384
Taiwan,TWN,1989,35378
Taiwan,TWN,1990,27023
Taiwan,TWN,1991,30092
Taiwan,TWN,1992,30856
Taiwan,TWN,1993,34901
Taiwan,TWN,1994,32504
Taiwan,TWN,1995,33681
Taiwan,TWN,1996,33860
Taiwan,TWN,1997,42500
Taiwan,TWN,1998,24444
Taiwan,TWN,1999,46316
Taiwan,TWN,2000,35278
Taiwan,TWN,2001,34412
Taiwan,TWN,2002,36389
Taiwan,TWN,2003,35200
Taiwan,TWN,2004,32162
Taiwan,TWN,2005,31613
Taiwan,TWN,2006,40448
Taiwan,TWN,2007,42286
Taiwan,TWN,2008,44242
Taiwan,TWN,2009,44938
Taiwan,TWN,2010,27253
Taiwan,TWN,2011,21630
Taiwan,TWN,2012,33442
Taiwan,TWN,2013,19889
Taiwan,TWN,2014,30833
Taiwan,TWN,2015,23540
Taiwan,TWN,2016,27429
Taiwan,TWN,2017,27093
Taiwan,TWN,2018,25826
Tajikistan,TJK,1992,9073
Tajikistan,TJK,1993,8513
Tajikistan,TJK,1994,8409
Tajikistan,TJK,1995,8882
Tajikistan,TJK,1996,8566
Tajikistan,TJK,1997,12687
Tajikistan,TJK,1998,11448
Tajikistan,TJK,1999,11486
Tajikistan,TJK,2000,11839
Tajikistan,TJK,2001,13098
Tajikistan,TJK,2002,17898
Tajikistan,TJK,2003,19716
Tajikistan,TJK,2004,19897
Tajikistan,TJK,2005,19603
Tajikistan,TJK,2006,19967
Tajikistan,TJK,2007,23500
Tajikistan,TJK,2008,19866
Tajikistan,TJK,2009,30343
Tajikistan,TJK,2010,30159
Tajikistan,TJK,2011,23359
Tajikistan,TJK,2012,26758
Tajikistan,TJK,2013,29735
Tajikistan,TJK,2014,29680
Tajikistan,TJK,2015,30320
Tajikistan,TJK,2016,30828
Tajikistan,TJK,2017,31471
Tajikistan,TJK,2018,30483
Tanzania,TZA,1961,7625
Tanzania,TZA,1962,9766
Tanzania,TZA,1963,11143
Tanzania,TZA,1964,10840
Tanzania,TZA,1965,10006
Tanzania,TZA,1966,11256
Tanzania,TZA,1967,11322
Tanzania,TZA,1968,11579
Tanzania,TZA,1969,10789
Tanzania,TZA,1970,9500
Tanzania,TZA,1971,7662
Tanzania,TZA,1972,9638
Tanzania,TZA,1973,15351
Tanzania,TZA,1974,17826
Tanzania,TZA,1975,12321
Tanzania,TZA,1976,13061
Tanzania,TZA,1977,19298
Tanzania,TZA,1978,13462
Tanzania,TZA,1979,15963
Tanzania,TZA,1980,14063
Tanzania,TZA,1981,18627
Tanzania,TZA,1982,12789
Tanzania,TZA,1983,15540
